No.,NIT,RAZON SOCIAL,SUPERVISOR,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,"INGRESOS OPERACIONALES
2018*",GANANCIA (PERDIDA) 2018,TOTAL ACTIVOS 2018,TOTAL PASIVOS 2018,TOTAL PATRIMONIO 2018,"INGRESOS OPERACIONALES
2017*",GANANCIA (PERDIDA) 2017,TOTAL ACTIVOS 2017,TOTAL PASIVOS 2017,TOTAL PATRIMONIO 2017,GRUPO EN NIIF
829,860401826,PRODUCTOS LACTEOS EL RECREO SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,ZIPAQUIRA-CUNDINAMARCA,C1040 - Elaboración de productos lácteos,MANUFACTURA,158825123,1765114,87891566,55688003,32203563,156773737,1748809,70319914,50334304,19985610,NIIF PYMES-GRUPO 2
830,900317003,COLENER S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,K6613 - Otras actividades relacionadas con el mercado de valores,SERVICIOS,158766837,157834619,1826993603,66939416,1760054187,105057647,104124792,1684495654,137114,1684358540,NIIF PLENAS-GRUPO 1
831,900693369,MOTA ENGIL COL SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,F4210 - Construcción de carreteras y vías de ferrocarril,CONSTRUCCIÓN,158748565,6404790,136808284,129990094,6818190,126224661,242313,126120602,125707202,413400,NIIF PLENAS-GRUPO 1
832,800106404,OCUPAR TEMPORALES SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,N7820 - Actividades de agencias de empleo temporal,SERVICIOS,158662599,588648,28904550,17126502,11778048,161311605,1921499,30236060,18134691,12101369,NIIF PYMES-GRUPO 2
833,830095169,DSM NUTRITIONAL PRODUCTS COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,TOCANCIPA-CUNDINAMARCA,C2029 - Fabricación de otros productos químicos n.c.p.,MANUFACTURA,158289543,-510465,107025648,86199364,20826284,138914439,3513814,87366729,66029980,21336749,NIIF PLENAS-GRUPO 1
834,890922323,AUTOMONTAÑA S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,158172485,1760306,36739408,31484227,5255181,135603403,405488,41858215,38363340,3494875,NIIF PYMES-GRUPO 2
835,890311341,LISTOS SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,N7820 - Actividades de agencias de empleo temporal,SERVICIOS,158154561,1171672,23702282,15786705,7915577,148915349,1368338,24937442,17190177,7747265,NIIF PYMES-GRUPO 2
836,860510031,GRUPO ASESORIA EN SISTEMATIZACION DE DATOS S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"J6311 - Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",SERVICIOS,157986183,27980494,186794666,53708233,133086433,106686890,9817388,170749486,59093547,111655939,NIIF PYMES-GRUPO 2
837,830111367,SUDESPENSA BARRAGAN S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,G4631 - Comercio al por mayor de productos alimenticios,COMERCIO,157955841,-2999538,116220811,69327680,46893131,171484284,2807570,143184372,93291703,49892669,NIIF PLENAS-GRUPO 1
838,830008804,KIAPLAZA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,157520601,6066278,84641076,31148923,53492153,16935508,6821020,97252642,43351377,53901265,NIIF PYMES-GRUPO 2
839,900412466,ELITE FLOWER FARMERS S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,A0125 - Cultivo de flor de corte,AGROPECUARIO,157429779,2568508,107576066,93475248,14100818,153979056,758198,85489530,73957221,11532309,NIIF PLENAS-GRUPO 1
840,800239064,COMERCIALIZADORA INTERNACIONAL DE LLANTAS SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",COMERCIO,157226415,3238099,126580946,80540108,46040838,147587186,2361491,121195728,81577162,39618566,NIIF PLENAS-GRUPO 1
841,900356846,ortiz construcciones  y proyectos s.a sucursal colombia,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,F4290 - Construcción de otras obras de ingeniería civil,CONSTRUCCIÓN,157075801,13598425,236005752,81487795,154517957,62146202,8078381,169171545,104028736,65142809,NIIF PYMES-GRUPO 2
842,900737579,AUTOCORP SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,156950891,68638,81510585,72490373,9020212,168375118,-468305,65610386,62091633,3518753,NIIF PYMES-GRUPO 2
843,860002464,CORPORACION DE FERIAS Y EXPOSICIONES S A,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,SERVICIOS,156920642,26548965,859769329,359468388,500300941,139066984,22767176,725450196,241053656,484396540,NIIF PLENAS-GRUPO 1
844,800153424,MEDISANITAS,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,Q8699- Otras actividades de atencion de la salud humana,SERVICIOS,156815633.89,19158597.49,75788468.91,39908095.23,35880373.68,137166107.3,12576282.38,63305168.61,27093968.94,36211199.67,NIIF PLENAS-GRUPO 1
845,860090721,COLVISEG COLOMBIANA DE VIGILANCIA Y SEGURIDAD LTDA,SUPERVIGILANCIA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,N8010 - Actividades de seguridad privada,SERVICIOS,156430409.62,4556401.15,45468538.03,20415673.99,25052864.05,166618425,6879145,49253462,20486657,28766805,NIIF PLENAS-GRUPO 1
846,900294923,AVICOLA TRIPLE A SAS,SUPERSOCIEDADES,Otros,TOLIMA,IBAGUE-TOLIMA,A0145 - Cría de aves de corral,AGROPECUARIO,156396780,3079606,172142531,103093773,69048758,148151922,3829612,173386478,108340715,65045763,NIIF PLENAS-GRUPO 1
847,890917295,COLORQUIMICA S.A.S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,LA-ESTRELLA-ANTIOQUIA,C2029 - Fabricación de otros productos químicos n.c.p.,MANUFACTURA,156376908,14030097,218799759,71224991,147574768,147804911,8656591,218721638,68086387,150635251,NIIF PLENAS-GRUPO 1
848,830511110,SKF LATIN TRADE SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,COMERCIO,156171695,3825191,63983161,50200709,13782452,25147196,1783117,17629185,7671925,9957260,NIIF PYMES-GRUPO 2
849,860350253,INMACULADA GUADALUPE Y  AMIGOS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,CHIA-CUNDINAMARCA,I5611 - Expendio a la mesa de comidas preparadas,SERVICIOS,156041979,4941391,234975433,147946853,87028580,135259839,-4040322,271468367,141437628,130030739,NIIF PYMES-GRUPO 2
851,890203194,LABORATORIOS CHALVER DE COLOMBIA .SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",MANUFACTURA,155826203,5290222,174916272,109752823,65163449,132838263,4785828,154048943,94175714,59873229,NIIF PLENAS-GRUPO 1
852,805028991,SURTIFAMILIAR S A,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco",COMERCIO,155448925,1958691,38694618,25913820,12780798,160473324,2830385,35000369,23575221,11425148,NIIF PYMES-GRUPO 2
853,810003907,INDUSTRIAS LA VICTORIA SAS,SUPERSOCIEDADES,Eje Cafetero,CALDAS,CHINCHINA-CALDAS,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",MANUFACTURA,155275125,19452736,75030414,33300059,41730355,110198250,13606397,51337288,22059672,29277616,NIIF PYMES-GRUPO 2
854,900074364,COMPAÑIA COMERCIAL UNIVERSAL SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"C1410 - Confección de prendas de vestir, excepto prendas de piel",MANUFACTURA,155257298,8469568,117018526,80090857,36927669,138946524,6309657,81419129,52961028,28458101,NIIF PYMES-GRUPO 2
855,817000747,COMPAÑIA INTERNACIONAL DE ALIMENTOS SAS  COMPAÑIA INTERNACIONAL DE ALIMENTOS SAS,SUPERSOCIEDADES,Costa Pacífica,CAUCA,CALOTO-CAUCA,C1089 - Elaboración de otros productos alimenticios n.c.p.,MANUFACTURA,155168642,8266913,95157911,52736021,42421890,189442150,10805015,95634382,60732228,34902154,NIIF PLENAS-GRUPO 1
856,802009663,LITOPLAS S.A.,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,C2221 - Fabricación de formas básicas de plástico,MANUFACTURA,154989799,1993571,161076062,102988275,58087787,150686637,1783765,155749344,97981412,57767932,NIIF PYMES-GRUPO 2
857,900219353,Seaboard Overseas Colombia Ltda,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",SERVICIOS,154913396,-3268721,19278833,21962511,-2683678,128070142,-3038877,35491168,37903070,-2411902,NIIF PYMES-GRUPO 2
858,890906397,FERRO COLOMBIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,GIRARDOTA-ANTIOQUIA,C2011 - Fabricación de sustancias y productos químicos básicos,MANUFACTURA,154689276,856630,162993500,49442125,113551375,149715727,4374534,146139945,42344482,103795463,NIIF PLENAS-GRUPO 1
859,900239001,PRODUCTOS FAMILIA CAJICA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,CAJICA-CUNDINAMARCA,C1709 - Fabricación de otros artículos de papel y cartón,MANUFACTURA,153809730,11595473,177786358,24110633,153675725,137267021,29742528,165787016,23706764,142080252,NIIF PLENAS-GRUPO 1
860,890900115,A LAUMAYER Y COMPAÑIA EXPORTADORES DE CAFE S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,COMERCIO,153551384,852194,60353538,46926911,13426627,195705955,-151801,63676145,51117829,12558316,NIIF PLENAS-GRUPO 1
861,824001398,“DUSAKAWI A.R.S.I.”,SUPERSALUD,Costa Atlántica,CESAR,VALLEDUPAR,O8430- Actividades de planes de seguridad social de afiliacion obligatoria,SERVICIOS,153520798.84,5537411.05,22317681.11,25281893.18,-2964212.07,135565353.85,10747392.49,11786492.21,20288115.32,-8501623.11,REGIMEN R 414 de 2014 - CGN
862,890327282,AUTOPACIFICO SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,153348272,626138,68957229,42253282,26703947,133237464,3838565,63638176,36560367,27077809,NIIF PYMES-GRUPO 2
863,809000555,DIANA AGRICOLA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,COMERCIO,153237398,-805391,135298678,97965275,37333403,170451407,2045807,116630294,84586685,32043609,NIIF PLENAS-GRUPO 1
864,860019205,ALIMENTOS CONCENTRADOS RAZA LTDA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,C1090 - Elaboración de alimentos preparados para animales,MANUFACTURA,153213196,-2337038,89333633,50720784,38612849,134199199,-871454,85087743,44125592,40962151,NIIF PLENAS-GRUPO 1
865,860533206,ENERGIA INTEGRAL ANDINA S.A. EN REORGANIZACION,SUPERSOCIEDADES,Costa Atlántica,SAN ANDRES Y PROVIDENCIA,SAN-ANDRES-SAN ANDRES Y PROVIDENCIA,"G4652 - Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones",COMERCIO,153165157,4335869,602913025,290830240,312082785,158687489,20925233,576707653,272937313,303770340,NIIF PLENAS-GRUPO 1
866,800082726,CONSTRUCTORA HAYUELOS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,F4111 - Construcción de edificios residenciales,CONSTRUCCIÓN,153052764,113319901,469992790,126132604,343860186,27539094,14477980,360667162,138697437,221969725,NIIF PYMES-GRUPO 2
867,890903711,PROCESADORA DE LECHES S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,C1040 - Elaboración de productos lácteos,MANUFACTURA,153045927,-5172978,102284724,58203279,44081445,134796318,-11203599,104271605,55009698,49261907,NIIF PLENAS-GRUPO 1
868,800239471,EPSON COLOMBIA LTDA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",COMERCIO,152984531,-3712504,85832419,107291359,-21458940,158489651,2042763,82699638,92156221,-9456583,NIIF PLENAS-GRUPO 1
869,860020309,BECTON DICKINSON DE COLOMBIA LTDA,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,COTA-CUNDINAMARCA,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",COMERCIO,152960747,5196799,120739520,57870913,62868607,141162258,3942262,106228175,46882661,59345514,NIIF PLENAS-GRUPO 1
870,900844097,COMERCIALIZADORA INTERNACIONAL ATLANTICMETALS SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,"G4665 - Comercio al por mayor de desperdicios, desechos y chatarra",COMERCIO,152839639,1227331,25159343,21806168,3353175,38585946,73652,23093432,20967588,2125844,NIIF PYMES-GRUPO 2
871,900038933,DIGITEX INTERNACIONAL SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,N8220 - Actividades de centros de llamadas (Call center),SERVICIOS,152722867,-176216,99060682,80456972,18603710,139445266,-1580818,95137209,76357283,18779926,NIIF PLENAS-GRUPO 1
872,900017459,INVERSIONES FALABELLA DE COLOMBIA S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,K6613 - Otras actividades relacionadas con el mercado de valores,SERVICIOS,152600992,154128814,1197008541,90798665,1106209876,122346751,126768278,1150459114,35067893,1115391221,NIIF PLENAS-GRUPO 1
873,890204814,MANUFACTURAS Y PROCESOS INDUSTRIALES LTDA,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,FLORIDABLANCA-SANTANDER,C1921 - Fabricación de productos de la refinación del petróleo,MANUFACTURA,152490441,5247983,85297565,60192852,25104713,124261311,1384960,85793455,59543338,26250117,NIIF PLENAS-GRUPO 1
874,900108579,AUTOMOTORES COMERCIALES AUTOCOM S A,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,COTA-CUNDINAMARCA,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,152265754,-12116732,118728322,114947292,3781030,140659058,-18964598,127431860,143182577,-15750717,NIIF PLENAS-GRUPO 1
875,890205952,GAS NATURAL DEL ORIENTE S.A.E.S.P.,SUPERSERVICIOS,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,D3520 - Producción de gas; distribución de combustibles gaseosos por tuberías,SERVICIOS,151905502,32820497,146335892,73779958,72555934,136991765,34819216,151870269,68654671,83215598,NIIF PLENAS-GRUPO 1
876,900345431,AGROPAISA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,COTA-CUNDINAMARCA,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",COMERCIO,151737910,3334901,76801285,56273850,20527435,136763449,2471915,64831519,47638985,17192534,NIIF PYMES-GRUPO 2
877,860521637,ORGANIZACION CARDENAS S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,G4631 - Comercio al por mayor de productos alimenticios,COMERCIO,151657800,626314,119029344,76230339,42799005,157237331,803132,125025148,85925944,39099204,NIIF PYMES-GRUPO 2
878,800198020,CARNES CASABLANCA S.A.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,C1011 - Procesamiento y conservación de carne y productos cárnicos,MANUFACTURA,151643711,2783398,87978218,75214129,12764089,137234409,2455315,68524687,58543996,9980691,NIIF PYMES-GRUPO 2
879,890101138,PELAEZ HERMANOS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",COMERCIO,151611722,13901697,122577961,25184382,97393579,145930920,9890861,113845269,23970027,89875242,NIIF PYMES-GRUPO 2
880,860001986,INGENIEROS CONSULTORES CIVILES Y ELÉCTRICOS S.A.S. INGETEC S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,SERVICIOS,151590367,7093234,59459073,41540645,17918428,106491050,6228159,55786724,35276808,20509916,NIIF PYMES-GRUPO 2
881,830095262,QMAX SOLUTIONS COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,MINERO-HIDROCARBUROS,151536369,4757444,127053220,44777688,82275532,117680551,-4968834,98135306,38984479,59150827,NIIF PLENAS-GRUPO 1
882,900541359,Win Sports S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,J6020 - Actividades de programación y transmisión de televisión,SERVICIOS,151169662,16057041,168449542,64725867,103723675,126893379,4093137,163139496,75472862,87666634,NIIF PLENAS-GRUPO 1
883,832004332,MINAS Y MINERALES SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,ZIPAQUIRA-CUNDINAMARCA,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",COMERCIO,151038652,4242915,41309410,27120734,14188676,115766180,3701787,35415455,23470729,11944726,NIIF PYMES-GRUPO 2
884,830037955,MASTERFOODS COLOMBIA LTDA - EFFEM COLOMBIA LTDA,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,MALAMBO-ATLANTICO,C1090 - Elaboración de alimentos preparados para animales,MANUFACTURA,150927984,1149186,94793761,51434935,43358826,142714442,-1926055,88027937,45818297,42209640,NIIF PLENAS-GRUPO 1
885,800241810,INDUSTRIA DE ELECTRODOMESTICOS SAS INDUSEL SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,C2750 - Fabricación de aparatos de uso doméstico,MANUFACTURA,150919301,4273462,281926385,197025220,84901165,107771429,3244654,203969700,123341997,80627703,NIIF PYMES-GRUPO 2
886,890908493,COMESTIBLES DAN SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,C1011 - Procesamiento y conservación de carne y productos cárnicos,MANUFACTURA,150258106,1605336,80201250,52279172,27922078,132472582,1104018,74717226,50256087,24461139,NIIF PLENAS-GRUPO 1
887,800167919,STILOTEX S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"G4641 - Comercio al por mayor de productos textiles, productos confeccionados para uso doméstico",COMERCIO,149829070,1714209,136537566,99651456,36886110,150340065,3555432,140262057,104382437,35879620,NIIF PLENAS-GRUPO 1
888,860002428,Bristol Myers Squibb de Colombia SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",COMERCIO,149810417,5543956,95723676,22678794,73044882,130467425,6303527,96102134,28601208,67500926,NIIF PLENAS-GRUPO 1
889,900797732,SBI INTERNATIONAL HOLDINGS AG,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,F4290 - Construcción de otras obras de ingeniería civil,CONSTRUCCIÓN,149580481,-34596860,297462467,327862221,-30399754,0,0,184346688,191706042,-7359354,NIIF PLENAS-GRUPO 1
890,800019437,CORRUGADOS DEL DARIEN S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,APARTADO-ANTIOQUIA,"C1702 - Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón",MANUFACTURA,149498739,17220023,127607470,56616748,70990722,142063891,17899181,92159212,38388511,53770701,NIIF PLENAS-GRUPO 1
891,800250382,AMAREY NOVA MEDICAL S.A,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",COMERCIO,148877687,6611149,147601893,77751546,69850347,139992639,8280121,147436039,74396841,73039198,NIIF PLENAS-GRUPO 1
892,800093391,NOVAMED S.A.,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",MANUFACTURA,148870208,7084956,75161233,36074391,39086842,138296779,5155557,65116197,32314311,32801886,NIIF PLENAS-GRUPO 1
893,900150942,AGROINDUSTRIAS DEL CAUCA SA,SUPERSOCIEDADES,Costa Pacífica,CAUCA,GUACHENE-CAUCA,C1071 - Elaboración y refinación de azúcar,MANUFACTURA,148853840,9246451,308674942,70778011,237896931,185987024,13727151,275243486,45010377,230233109,NIIF PLENAS-GRUPO 1
894,860048626,MINIPAK S A S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,C2221 - Fabricación de formas básicas de plástico,MANUFACTURA,148830607,17746334,179498952,55864668,123634284,139860727,13475349,160154656,54054318,106100338,NIIF PYMES-GRUPO 2
895,830001637,SONDA DE COLOMBIA S.A,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,SERVICIOS,148669205,-92798,212995565,83672415,129323150,158203802,-1440551,200942135,95125155,105816980,NIIF PLENAS-GRUPO 1
896,900324055,DISPRESCO SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,G4632 - Comercio al por mayor de bebidas y tabaco,COMERCIO,148522656,14292349,284838198,227079893,57758305,150775689,7539119,191788222,145922266,45865956,NIIF PYMES-GRUPO 2
897,800164590,CELTA SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,SOLEDAD-ATLANTICO,C2229 - Fabricación de artículos de plástico n.c.p.,MANUFACTURA,148471266,5008914,66606810,27687705,38919105,145845329,8213256,78624060,36537932,42086128,NIIF PLENAS-GRUPO 1
898,900106364,TELECENTER PANAMERICANA LTDA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,N8220 - Actividades de centros de llamadas (Call center),SERVICIOS,148458846,8584454,66817017,25333890,41483127,140492528,4646521,142034145,25452542,116581603,NIIF PLENAS-GRUPO 1
